,Unnamed: 0,Pressure (dbar),Depth (m),Temperature (°C),Conductivity (µS/cm),Specific Conductance (µS/cm),Salinity (PSS),Sound Velocity (m/s),Density (kg/m³),Latitude,Longitude,UTC Time,File Name,Area,TestType
681,681,3.15,3.212409099995551,11.418966556221775,315.27083322866247,432.8387967049574,0.2057066833621295,1453.1236041610352,999.740135619806,40.2776744,-106.8423553,2025-05-14 17:34:07,CC2435009_20250514_173407,MOR,cast
682,682,3.45,3.5183371733794786,11.280195452744154,313.375231577548,431.8819505613288,0.2051580250916863,1452.5951210804546,999.755898298945,40.2776744,-106.8423553,2025-05-14 17:34:07,CC2435009_20250514_173407,MOR,cast
683,683,3.75,3.8242604386648,11.139412462480982,312.0746208374964,431.7649341442454,0.2050158904647634,1452.05753333273,999.7719414410608,40.2776744,-106.8423553,2025-05-14 17:34:07,CC2435009_20250514_173407,MOR,cast
684,684,4.05,4.130177191740863,10.884171330945392,309.02163589443387,430.5820985030567,0.2042828856600163,1451.073512266214,999.798843886048,40.2776744,-106.8423553,2025-05-14 17:34:07,CC2435009_20250514_173407,MOR,cast
685,685,4.35,4.43608790915926,10.760479820304038,306.54023112568115,428.6019548200164,0.2032412529986328,1450.596006710861,999.8117733306268,40.2776744,-106.8423553,2025-05-14 17:34:07,CC2435009_20250514_173407,MOR,cast
686,686,4.65,4.741993151112219,10.562161191125268,309.63789199177006,435.3474052485903,0.2063951262997282,1449.8304539943822,999.8350159406588,40.2776744,-106.8423553,2025-05-14 17:34:07,CC2435009_20250514_173407,MOR,cast
687,687,4.949999999999999,5.047890782224743,10.290606629529467,307.2020445737671,435.2461942616698,0.2061654795124587,1448.7685373229556,999.861905722236,40.2776744,-106.8423553,2025-05-14 17:34:07,CC2435009_20250514_173407,MOR,cast
688,688,5.249999999999999,5.3537799500914645,9.978275797250276,303.1512567017413,433.3421956801724,0.2050255247821122,1447.5364508613095,999.8907233756884,40.2776744,-106.8423553,2025-05-14 17:34:07,CC2435009_20250514_173407,MOR,cast
689,689,5.55,5.659660846475624,9.702908985663584,301.67774127999104,434.6577132836612,0.205469021203758,1446.4446431668002,999.9163623838518,40.2776744,-106.8423553,2025-05-14 17:34:07,CC2435009_20250514_173407,MOR,cast
690,690,5.85,5.965533463168044,9.384002014504905,301.18677710739485,437.9751620831384,0.2068449855907732,1445.1712090495182,999.9452368353192,40.2776744,-106.8423553,2025-05-14 17:34:07,CC2435009_20250514_173407,MOR,cast
691,691,6.15,6.271398792522214,9.165738747992014,300.3522470560125,439.55181135028846,0.2074435297129092,1444.2949375003277,999.9643899317138,40.2776744,-106.8423553,2025-05-14 17:34:07,CC2435009_20250514_173407,MOR,cast
692,692,6.449999999999999,6.577259896111939,9.07256641492924,300.0897434207634,440.3685647953951,0.2077667407373481,1443.922258494512,999.973247838391,40.2776744,-106.8423553,2025-05-14 17:34:07,CC2435009_20250514_173407,MOR,cast
693,693,6.749999999999999,6.883118540651047,8.99242051171205,299.64073755155897,440.7463973451348,0.2078863060858838,1443.601458117428,999.9808495693164,40.2776744,-106.8423553,2025-05-14 17:34:07,CC2435009_20250514_173407,MOR,cast
694,694,7.049999999999999,7.188974767410457,8.898404277111853,299.1689200334517,441.2728658078016,0.208066297668345,1443.2235448517936,999.9894378928658,40.2776744,-106.8423553,2025-05-14 17:34:07,CC2435009_20250514_173407,MOR,cast
695,695,7.35,7.494828707636708,8.82378959643288,298.29286193789966,440.95127349266346,0.2078496137984498,1442.9235180783212,999.9961816349268,40.2776744,-106.8423553,2025-05-14 17:34:07,CC2435009_20250514_173407,MOR,cast
696,696,7.65,7.800680053030938,8.698323966996233,297.5593587541558,441.50468587930686,0.2080154950044428,1442.4151820091206,1000.0067862403256,40.2776744,-106.8423553,2025-05-14 17:34:07,CC2435009_20250514_173407,MOR,cast
697,697,7.95,8.106528389624266,8.582692815842849,296.4555222776086,441.3814042597469,0.2078598292167373,1441.945274250005,1000.0162372790988,40.2776744,-106.8423553,2025-05-14 17:34:07,CC2435009_20250514_173407,MOR,cast
698,698,8.25,8.412374672411934,8.540150370830618,296.0791857151751,441.3802300252518,0.2078230361735039,1441.7750905720775,1000.0205971897778,40.2776744,-106.8423553,2025-05-14 17:34:07,CC2435009_20250514_173407,MOR,cast
699,699,8.549999999999999,8.71821876732017,8.409151715510912,295.0271173792416,441.53637885135066,0.2077881620196176,1441.24009138689,1000.0309252613974,40.2776744,-106.8423553,2025-05-14 17:34:07,CC2435009_20250514_173407,MOR,cast
700,700,8.85,9.02406037072861,8.336615562438599,294.59138488769497,441.8435703767425,0.207874618512229,1440.9453714913357,1000.0372708456036,40.2776744,-106.8423553,2025-05-14 17:34:07,CC2435009_20250514_173407,MOR,cast
701,701,9.15,9.329900017484755,8.256962705296745,294.2650574249352,442.4112027796039,0.2080805704615074,1440.6207974888794,1000.0441015106436,40.2776744,-106.8423553,2025-05-14 17:34:07,CC2435009_20250514_173407,MOR,cast
702,702,9.45,9.635737807819837,8.187150716781572,293.28129577636696,441.8597099209016,0.2077523118896832,1440.3357337263817,1000.049791769422,40.2776744,-106.8423553,2025-05-14 17:34:07,CC2435009_20250514_173407,MOR,cast
703,703,9.75,9.94157467123258,8.197541122689543,293.3124147744288,441.7682829135173,0.2077159983458685,1440.3835558102398,1000.050543859758,40.2776744,-106.8423553,2025-05-14 17:34:07,CC2435009_20250514_173407,MOR,cast
704,704,10.049999999999995,10.247411532039074,8.2185933826103,292.7009826329102,440.5679964554688,0.2071518474217258,1440.4749016172866,1000.050189346282,40.2776744,-106.8423553,2025-05-14 17:34:07,CC2435009_20250514_173407,MOR,cast
705,705,10.35,10.55324762796821,8.150669855188326,292.0850747489348,440.5417387112335,0.207079510972371,1440.1977325251808,1000.0559265394736,40.2776744,-106.8423553,2025-05-14 17:34:07,CC2435009_20250514_173407,MOR,cast
706,706,10.65,10.859081532778529,8.040290273527047,292.2748514547934,442.3006714456342,0.2078337341959162,1439.7444583354186,1000.0648994843202,40.2776744,-106.8423553,2025-05-14 17:34:07,CC2435009_20250514_173407,MOR,cast
707,707,10.840734705011895,11.0535243315778,8.030846085291229,292.40729444625885,442.6276179714164,0.2079830546653338,1439.7083464632692,1000.06652337163,40.2776744,-106.8423553,2025-05-14 17:34:07,CC2435009_20250514_173407,MOR,cast
708,708,0.15,0.1531822404841274,11.69575035930736,317.5668334960937,432.70246607118014,0.2058080843397534,1454.1323449402742,999.6958068911182,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
709,709,0.45,0.4589146096822242,11.66050471786798,317.1069840076063,432.491296080072,0.2056843552628064,1454.0028465018074,999.7010287429832,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
710,710,0.7499999999999999,0.7648561284647271,11.643424354225656,317.24613816288735,432.8827664905492,0.2058645567279669,1453.9428301634937,999.7044745062792,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
711,711,1.05,1.0707963815427468,11.612039682536958,317.64352078194224,433.7965373361189,0.2062911318135286,1453.828560050785,999.709680881988,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
712,712,1.35,1.3767353531304565,11.591146559348102,317.16857249735585,433.3952367178932,0.2060827202983744,1453.753436423077,999.7132298680892,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
713,713,1.65,1.6826737098546838,11.597357121467732,317.42567124361807,433.6729428167076,0.2062207120169101,1453.782118865317,999.7140796526912,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
714,714,1.95,1.988611779666075,11.598376676644074,317.618176053541,433.92385796203206,0.2063426821102863,1453.7909793172962,999.7154853753952,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
715,715,2.25,2.2945494265531305,11.595553100688782,317.61152232410655,433.9482470045365,0.2063520542509533,1453.785040733943,999.7172240541452,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
716,716,2.55,2.6004865525501555,11.58958655717051,317.5096675630234,433.8798240681414,0.2063143938859277,1453.767052507005,999.7192700333828,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
717,717,2.85,2.906422672236224,11.559209302230528,317.59676760753155,434.3594591748385,0.2065298162239929,1453.6562021665536,999.7241811870716,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
718,718,3.15,3.212357216496081,11.51856286475154,317.1242822642609,434.1960052463561,0.2064258277793143,1453.5056229503282,999.7299466796156,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
719,719,3.45,3.5182897580616235,11.460269609394723,316.61670396537727,434.194134269093,0.2063902063655932,1453.2874412029482,999.7376504166411,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
720,720,3.75,3.8242189291555753,11.336135886847838,315.6330666943673,434.3239298714386,0.2063797244176669,1452.8163844179774,999.7523556041832,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
721,721,4.05,4.130143442937783,11.19307320728897,313.7971057484035,433.5043669146166,0.2058943303306984,1452.2703400923565,999.7684705081244,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
722,722,4.35,4.436061871493985,10.963743924935224,310.14539290029046,431.19174903986186,0.2046279165292051,1451.3874136562638,999.7925099257352,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
723,723,4.65,4.741973581568302,10.739695498075244,301.7284664735923,422.1195260181244,0.2000754129276117,1450.5158806052475,999.812765476658,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
724,724,4.949999999999999,5.047878331570911,10.499498515624676,301.6072370765825,424.80492639048657,0.2012269714202774,1449.583328529867,999.8383862813,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
725,725,5.249999999999999,5.353774537087496,10.210065301968474,303.353105598882,430.7761189836853,0.2039370934114955,1448.4528584926004,999.8690015190488,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
726,726,5.55,5.659662450826407,9.967120442521445,302.75660685014185,432.9161266622023,0.2048097927351417,1447.496670107463,999.892973052284,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
727,727,5.85,5.965543239910694,9.724232014011164,301.79578202721297,434.56077287100106,0.2054362959693332,1446.5346154667898,999.9159608943016,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
728,728,6.15,6.271416799215861,9.456302621829852,301.3889007434142,437.3494510587285,0.2065941438691633,1445.466740362889,999.9406220039306,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
729,729,6.449999999999999,6.5772841709530825,9.274112217682552,300.20408629382706,437.9458239314322,0.2067458866768743,1444.7372683153394,999.9567974320004,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
730,730,6.749999999999999,6.88314714817606,9.125041005764537,298.83685302519444,437.85566876639615,0.2065869918909143,1444.138462528707,999.9697361421606,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
731,731,7.049999999999999,7.189005891905285,8.946475981969972,297.74841308549986,438.555703460417,0.2067862404071543,1443.417819932846,999.9848596036112,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
732,732,7.35,7.494860088448488,8.767551898732215,297.14500427231627,439.9860036692094,0.2073361755929145,1442.69297330961,999.99985029424,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
733,733,7.65,7.800710075954171,8.596534452289436,294.69199195811376,438.5749851321822,0.2065118817430271,1441.9956548752618,1000.0127634067612,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
734,734,7.95,8.106556190812865,8.43371772763908,293.77096557615727,439.333381901023,0.2067433719143889,1441.3305684277216,1000.025555114665,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
735,735,8.25,8.412398574878189,8.280653238290249,293.2668304443299,440.59656573525257,0.2072248836280515,1440.703507684179,1000.0375412167828,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
736,736,8.549999999999999,8.7182376645512,8.151613473890253,292.5961303710919,441.2999846923537,0.207453530419799,1440.1735535642542,1000.0474795992942,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
737,737,8.85,9.024074026365875,8.039857785125404,291.4429806531328,441.047571313005,0.2072328369201328,1439.7133234391845,1000.0557611682452,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
738,738,9.15,9.329908363401938,7.97013688087446,290.24029541015614,440.15633974895735,0.2067390963489097,1439.4268920256784,1000.0611018125333,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
739,739,9.45,9.63574132317219,7.92794876098629,289.9883972167969,440.33778010548457,0.2067885268273535,1439.2556572842705,1000.0651488797064,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
740,740,9.75,9.941573203641012,7.89721250534057,289.91768022017044,440.6417111679369,0.2069072339494799,1439.132186978337,1000.0685409303318,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
741,741,10.049999999999995,10.24740386966034,7.8428492529022975,289.9235096287017,441.37995975346354,0.2072147768434829,1438.910036088726,1000.0734719310744,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
742,742,10.35,10.553233131693066,7.790928013353461,289.74935324795274,441.8132861777471,0.2073766347108332,1438.6976272379377,1000.078103629765,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
743,743,10.661795706530802,10.87108608961829,7.762483984823604,289.9031399638143,442.4315630312168,0.2076489075366772,1438.5837196459236,1000.0814836708938,40.2778245,-106.8417505,2025-05-14 17:37:37,CC2435009_20250514_173737,MOR,cast
744,744,0.15,0.1531857550137369,11.900590861842872,319.4502868652344,432.8525362388744,0.2059953016449184,1454.90998652364,999.6729902590696,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
745,745,0.45,0.4589248460769685,11.852159437753684,319.22273710365295,433.1126614748944,0.2060945157145313,1454.73148621936,999.6799656455388,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
746,746,0.7499999999999999,0.7648728121573475,11.833555961844594,319.1830177208735,433.2774957317603,0.2061636752238448,1454.6658706015894,999.6835363504651,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
747,747,1.05,1.0708201031763191,11.834552969762171,319.0243480767839,433.05038660123546,0.2060526213650261,1454.6743372776857,999.6847575610066,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
748,748,1.35,1.3767671356923163,11.839657500351176,319.0715832181692,433.054491908791,0.2060565615589084,1454.698520202434,999.685606077774,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
749,749,1.65,1.6827138168832574,11.836412251746902,319.128570242977,433.16999503370863,0.2061101783136246,1454.6911063374866,999.6874338870788,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
750,750,1.95,1.9886596982788824,11.81435895600383,318.7222623807411,432.8776480416788,0.2059545288955138,1454.6120956638665,999.6912131878324,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
751,751,2.25,2.294604374509103,11.78710901852485,318.5096839121516,432.9093701706213,0.2059539246642904,1454.5135033410547,999.6956901581892,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
752,752,2.55,2.600547744915123,11.759585183032538,318.176925568896,432.7808978047988,0.2058750307901491,1454.4137020462365,999.700127342957,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
753,753,2.85,2.90648932625028,11.70406437384178,317.8098664796448,432.9355234922447,0.2059183130832059,1454.2075085662464,999.7077625397178,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
754,754,3.15,3.212428540410253,11.643361331806384,317.4937149684725,433.2213304526847,0.2060223519702116,1453.981352502523,999.7159779575532,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
755,755,3.45,3.5183653955208496,11.586791074305154,316.9517015870209,433.1504516798354,0.2059546540884635,1453.7704000387666,999.723560285114,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
756,756,3.75,3.8242978757365567,11.406662596890763,316.4163955174051,434.5583650730292,0.2065354623383496,1453.0871200694453,999.7449509061248,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
757,757,4.05,4.130225289921046,11.304965266714769,315.32501677495253,434.2725773987309,0.206335338321538,1452.7014218964964,999.757050867649,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
758,758,4.35,4.4361495617579845,11.234421780785508,314.6959905751551,434.25005162084994,0.2062814137804767,1452.434875277865,999.7658694571668,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
759,759,4.65,4.742065431003662,10.7913951288122,310.9240564110306,434.3558770090184,0.2060595280656103,1450.7247001129033,999.8123531563684,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
760,760,4.949999999999999,5.047967587082909,10.340904997524753,305.11050808877536,431.667649866557,0.2044589504175841,1448.9644643588924,999.8558879396502,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
761,761,5.249999999999999,5.353859552224845,10.0955913010582,302.4004796011841,430.8240271650105,0.2038827073292131,1448.0001823273728,999.8793527609746,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
762,762,5.55,5.659746178052935,9.973120303336326,300.4823906445231,429.5904798289589,0.2031982953976636,1447.5184701826895,999.8911739529176,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
763,763,5.85,5.965628197881206,9.777684530105825,299.3921866563965,430.4372052101732,0.2034717408336309,1446.7455822746938,999.909846039979,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
764,764,6.15,6.271503361660548,9.488665074611925,298.75732419277045,433.1239315097385,0.2045665258494678,1445.5942928377665,999.936379173674,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
765,765,6.449999999999999,6.577371158503649,9.243963711201973,298.57899474605006,435.9585783703802,0.2057584455629947,1444.6141651933092,999.958393394553,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
766,766,6.749999999999999,6.883232972631011,9.045794008315475,298.38081359747497,438.20510328617576,0.2066950430387015,1443.816938565907,999.9758778768316,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
767,767,7.049999999999999,7.189089942935548,8.874233661323217,297.6173255254033,439.2975033782323,0.2070887846917788,1443.1237154423998,999.9904465681016,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
768,768,7.35,7.494943092289105,8.746002379455206,296.70400495776306,439.6135601803881,0.2071381594067362,1442.6045461773874,1000.0012434313452,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
769,769,7.65,7.800793317916686,8.644353389706742,295.98878479003065,439.87884290947073,0.2071830974985912,1442.1928262535562,1000.0099456525824,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
770,770,7.95,8.106641352243125,8.579891681663177,295.5960235595708,440.1384411269344,0.2072549869034945,1441.9329926238722,1000.0159533512312,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
771,771,8.25,8.412487792086331,8.532638182048187,295.38923584833367,440.45033713820834,0.2073660810566021,1441.743603911695,1000.0207529911312,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
772,772,8.549999999999999,8.718332611239417,8.466556747075453,295.2625845814556,441.13080830650114,0.2076398204569673,1441.476627188357,1000.0269321947412,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
773,773,8.85,9.02417574612416,8.412373065948296,295.04193115234347,441.5159775841107,0.2077799859255676,1441.2581409202942,1000.0321477075202,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
774,774,9.15,9.33001759686418,8.3809171686989,294.82199778387763,441.6026023100566,0.2077944124031185,1441.1330782581097,1000.0357104045028,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
775,775,9.45,9.63585871250212,8.37466468811033,294.36246948242183,440.9968942508777,0.2074946489836406,1441.111640313227,1000.037335478322,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
776,776,9.75,9.94169948789352,8.37972042719386,294.1802904372397,440.6572114330477,0.207333345060087,1441.1370808224208,1000.0383160047378,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
777,777,10.049999999999995,10.24753960490308,8.34484790034643,293.8128906114944,440.5671477188562,0.20725920911425,1440.997678440487,1000.0420215753832,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
778,778,10.35,10.553378226788338,8.271043570644883,293.51877529649846,441.1024479488686,0.2074546580214668,1440.6973697657754,1000.0484741532796,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
779,779,10.77798223300458,10.9896880786523,8.266784188751112,293.3691443997772,440.9340300752267,0.2073680050392644,1440.6864189440594,1000.0507464785052,40.2768052,-106.842012,2025-05-14 17:41:14,CC2435009_20250514_174114,MOR,cast
780,780,0.15,0.1531814867492301,11.646302184415536,317.46337890625006,433.14517425070073,0.2059958702489283,1453.944315650613,999.701417007809,40.2761165,-106.8414659,2025-05-14 17:44:03,CC2435009_20250514_174403,MOR,cast
781,781,0.45,0.4589126218490253,11.65628490447998,317.3876957820012,432.9239809886072,0.2058928352079896,1453.987034221365,999.7016575295212,40.2761165,-106.8414659,2025-05-14 17:44:03,CC2435009_20250514_174403,MOR,cast
782,782,0.7499999999999999,0.764854071552128,11.65298400067233,317.5415389609017,433.1728338340434,0.2060113504710286,1453.9794295954289,999.7035359370118,40.2761165,-106.8414659,2025-05-14 17:44:03,CC2435009_20250514_174403,MOR,cast
783,783,1.05,1.0707949100604903,11.643248346972737,317.47026843439204,433.19067325620944,0.2060136215263213,1453.947165390157,999.7060322604766,40.2761165,-106.8414659,2025-05-14 17:44:03,CC2435009_20250514_174403,MOR,cast
784,784,1.35,1.376735173442821,11.641392031047149,317.48899887267976,433.2381785654643,0.2060348227311602,1453.944939786389,999.70767496267,40.2761165,-106.8414659,2025-05-14 17:44:03,CC2435009_20250514_174403,MOR,cast
785,785,1.65,1.6826750402726236,11.641717137266475,317.3843159987585,433.0914880568775,0.2059626200401001,1453.9509095872286,999.7090042691956,40.2761165,-106.8414659,2025-05-14 17:44:03,CC2435009_20250514_174403,MOR,cast
786,786,1.95,1.9886144392176488,11.6360511159665,317.4630885140112,433.26597551292366,0.2060435403246295,1453.9342409108633,999.7111131602796,40.2761165,-106.8414659,2025-05-14 17:44:03,CC2435009_20250514_174403,MOR,cast
787,787,2.25,2.2945533589334026,11.63609404831026,317.43887937968924,433.2324277815996,0.2060263183767193,1453.939203838543,999.7125166147224,40.2761165,-106.8414659,2025-05-14 17:44:03,CC2435009_20250514_174403,MOR,cast
788,788,2.55,2.600491753898208,11.627289900970762,317.4021853716432,433.2864733233114,0.2060467506851544,1453.9104961263874,999.7149230209588,40.2761165,-106.8414659,2025-05-14 17:44:03,CC2435009_20250514_174403,MOR,cast
789,789,2.85,2.906429050169524,11.594243609642652,317.34711357457803,433.6025044810005,0.2061810093844803,1453.7894731896174,999.720077448433,40.2761165,-106.8414659,2025-05-14 17:44:03,CC2435009_20250514_174403,MOR,cast
790,790,3.15,3.212364554573265,11.54557470553964,317.3462213848899,434.1787260726617,0.2064329897516203,1453.6088347266386,999.7270141412504,40.2761165,-106.8414659,2025-05-14 17:44:03,CC2435009_20250514_174403,MOR,cast
791,791,3.45,3.5182977737536723,11.48340222045833,317.2583703936496,434.79822478801697,0.2066980260530949,1453.3763388324726,999.735393083614,40.2761165,-106.8414659,2025-05-14 17:44:03,CC2435009_20250514_174403,MOR,cast
792,792,3.75,3.824227962569041,11.389248682532012,317.01368663948955,435.5870183047584,0.2070264647429099,1453.0209750690874,999.7472000664502,40.2761165,-106.8414659,2025-05-14 17:44:03,CC2435009_20250514_174403,MOR,cast
793,793,4.05,4.1301523403231,11.150029673787058,314.9780611362818,435.65394548580025,0.2069153381566169,1452.105672738213,999.7737540823824,40.2761165,-106.8414659,2025-05-14 17:44:03,CC2435009_20250514_174403,MOR,cast
794,794,4.35,4.436068983895218,10.919076506276294,311.8762620048714,434.13736145245264,0.206034114422248,1451.2159805988358,999.7981322351432,40.2761165,-106.8414659,2025-05-14 17:44:03,CC2435009_20250514_174403,MOR,cast
795,795,4.65,4.741979780189079,10.761405472136524,305.1350511544371,426.62620096430896,0.2022800144502511,1450.603215884645,999.8123547377104,40.2761165,-106.8414659,2025-05-14 17:44:03,CC2435009_20250514_174403,MOR,cast
796,796,4.949999999999999,5.047885257091113,10.524891173673549,296.81902100467767,417.7620412031572,0.1978218823313305,1449.6785703284124,999.8332839901595,40.2761165,-106.8414659,2025-05-14 17:44:03,CC2435009_20250514_174403,MOR,cast
797,797,5.249999999999999,5.353781778637751,10.1790422162681,302.0879174450234,429.35779147694734,0.2032269009560549,1448.3294327961855,999.8712767794744,40.2761165,-106.8414659,2025-05-14 17:44:03,CC2435009_20250514_174403,MOR,cast
798,798,5.55,5.659666809335903,9.795602487359025,303.00578301815585,435.4081570052359,0.2058999143670749,1446.815341303184,999.908785060851,40.2761165,-106.8414659,2025-05-14 17:44:03,CC2435009_20250514_174403,MOR,cast
799,799,5.85,5.9655412904668506,9.422937824669336,298.85520842654427,434.0931182991134,0.2049893702517642,1445.3256711941622,999.9406291142612,40.2761165,-106.8414659,2025-05-14 17:44:03,CC2435009_20250514_174403,MOR,cast
800,800,6.15,6.27140786883526,9.18874740815871,297.3763805081822,434.9038836638061,0.2052055789236724,1444.385280983003,999.9608358805688,40.2761165,-106.8414659,2025-05-14 17:44:03,CC2435009_20250514_174403,MOR,cast
801,801,6.449999999999999,6.577267638899893,8.89265705985744,296.55363184185654,437.489500038484,0.2062284941624078,1443.1882223723903,999.9855266013108,40.2761165,-106.8414659,2025-05-14 17:44:03,CC2435009_20250514_174403,MOR,cast
802,802,6.749999999999999,6.88312079176298,8.657922592374003,295.7829360956588,439.395710302506,0.2069629497688579,1442.2338977602235,1000.0044855173364,40.2761165,-106.8414659,2025-05-14 17:44:03,CC2435009_20250514_174403,MOR,cast
803,803,7.049999999999999,7.188970339885342,8.606092543135606,295.23475041009635,439.2577774865426,0.2068526575559913,1442.025806726191,1000.00947880346,40.2761165,-106.8414659,2025-05-14 17:44:03,CC2435009_20250514_174403,MOR,cast
