% Device,CC2435009
% File name,CC2435009_20250517_180453
% Cast time (UTC),2025-05-17 18:04:53
% Cast time (local),2025-05-17 12:04:53
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,40.2834463
% Start longitude,-106.8537321
% Start altitude,2180.93603515625
% Start GPS horizontal error(Meter),7.59600019454956
% Start GPS vertical error(Meter),10.427000045776366
% Start GPS number of satellites,14
% End latitude,40.2834468
% End longitude,-106.8537818
% End altitude,2178.0080566406248
% End GPS horizontal error(Meter),15.531999588012694
% End GPS vertical error(Meter),26.597000122070312
% End GPS number of satellites,10
% Cast duration (Seconds),20
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2024-10-09
% Temperature calibration date,2024-10-07
% Pressure calibration date,2024-09-17
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.1531718151997528,11.065969467163086,311.8701171875,432.360646053682,0.20527230281634634,1451.7164976982291,999.76261770206928
0.45,0.45888422208273064,11.039178936759973,311.3681055223338,431.9855705768288,0.20507243878272256,1451.6174764729328,999.76663309657968
0.74999999999999984,0.76480556918106816,11.010318458159322,311.362322397431,432.32375570241824,0.205218506702871,1451.5108056028915,999.7711220465472
1.05,1.0707254193928485,10.969322517500869,311.19584663627444,432.58508203047496,0.20531960579021222,1451.3569866352122,999.77679739427344
1.35,1.3766436087682542,10.929244114206627,311.0347657506976,432.84345860718056,0.20541969493980714,1451.2065619785549,999.78235805162224
1.65,1.6825603278201946,10.900156253486947,310.9480013526818,433.07332586119272,0.20551261239839376,1451.0986340102166,999.78678826628304
1.95,1.9884759902289338,10.885618266076778,310.77907664760216,433.01340713054728,0.20547347598084419,1451.0469593895805,999.78964505804224
2.25,2.2943908338070172,10.87126838700595,310.68762441245452,433.05915623128392,0.20548587606620902,1450.9960589441846,999.79252089333728
2.55,2.6003046540613592,10.842824051916693,310.32144071520516,432.8920068710528,0.20538581106190032,1450.890226208368,999.79671437432592
2.85,2.9062173292135368,10.81800447627725,309.70088205280928,432.32570683541064,0.20509371444319776,1450.7981721343504,999.80038625236016
3.15,3.2121287155069932,10.778757006836749,309.04309852548152,431.88070852549232,0.20485155093818787,1450.6499634362896,999.80551947069632
3.4499999999999996,3.5180382917206868,10.722240513447546,308.75108900168828,432.15526876800984,0.20494846711355594,1450.4347216084614,999.81259844546944
3.75,3.8239459788564872,10.679390739591013,308.463647064459,432.27146073738544,0.204976795327169,1450.2724277450758,999.8182481748784
4.05,4.1298520138442528,10.637880522073334,308.25053258245612,432.47596106554712,0.20504879481243389,1450.1152428239923,999.82377855809776
4.35,4.4357564866686296,10.600344552621274,307.9514876090758,432.5119482395588,0.20504123156904957,1449.97333123733,999.82884019136912
4.6499999999999992,4.741659691218504,10.578559504041232,307.92805422517968,432.74384702141096,0.20513905262072163,1449.8930494244995,999.83244955604576
4.9499999999999992,5.0475617202533248,10.547476570557344,307.75574074741108,432.87987001911936,0.20518415564989488,1449.7762542304906,999.83690490711584
5.2499999999999992,5.353462310187384,10.507260202585389,307.54391466533412,433.07187447109888,0.20525044836874496,1449.6235982665395,999.8422373965424
5.55,5.659361012904292,10.446420266958144,307.39029880993548,433.598507966224,0.20546581259208781,1449.3900395613565,999.84962222411152
5.85,5.9652570488133928,10.353792165915261,307.20080566030304,434.46655484454176,0.20582576065149757,1449.0312880156269,999.86005122100912
6.1499999999999992,6.2711498183975472,10.25056790194545,306.94670104169164,435.3783773009108,0.20619905324167389,1448.6299275642582,999.871355590031
6.4499999999999992,6.577037407621272,10.015231848277014,305.4924196286816,436.22789783657232,0.20644996192051568,1447.7041004108973,999.894298316688
6.7499999999999992,6.882918239675564,9.7824888201852112,303.38528442084868,436.11784940010688,0.20623157435513594,1446.7826047107888,999.91591253353072
7.0499999999999992,7.188793924688684,9.651946782119952,302.17277526756836,436.01125380852536,0.20608491571002397,1446.2654927649395,999.92832988888672
7.35,7.4946675050019248,9.64368801085542,301.37536621080284,434.964323250412,0.20556947952134608,1446.236566903273,999.9300537601816
7.65,7.800540377711968,9.61843854724996,300.69433038881544,434.2979392013944,0.20522659245965962,1446.139796183823,999.93333683348912
7.95,8.1064070223351872,9.1715490226623168,297.87431952427756,435.85135594340416,0.20564632710043766,1444.3448738227674,999.97115635843328
8.1857470103672576,8.3467602786247952,9.2373373608675232,296.55567440475136,433.0881097425928,0.20435505025294394,1444.6132552111763,999.96613082890064
