% Device,CC2435009
% File name,CC2435009_20250517_190743
% Cast time (UTC),2025-05-17 19:07:43
% Cast time (local),2025-05-17 13:07:43
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,40.2829163
% Start longitude,-106.8514433
% Start altitude,2181.85009765625
% Start GPS horizontal error(Meter),3.888999938964844
% Start GPS vertical error(Meter),6.5469999313354496
% Start GPS number of satellites,12
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),62
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2024-10-09
% Temperature calibration date,2024-10-07
% Pressure calibration date,2024-09-17
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.1531748343579441,11.252825201345803,313.4014504617532,432.24417506931136,0.20532811083633661,1452.4371076430029,999.74324777084032
0.45,0.45889381040847352,11.27589785657523,313.09225057233868,431.5430755294024,0.20499946795580211,1452.5302520215069,999.74198582830336
0.74999999999999984,0.76482316310457456,11.279549996644562,313.01006238061508,431.38636285395616,0.20492441131467914,1452.5490150334966,999.7429661062496
1.05,1.0707519796036064,11.266109159106907,313.02890234658332,431.57221660209112,0.20500604472597984,1452.5022471886646,999.74587072542336
1.35,1.3766797234440886,11.23673901397447,312.75531489363988,431.54450897613568,0.20497417390412326,1452.3940239119258,999.75035723195712
1.65,1.6826056307292429,11.176858768857384,312.6962973423294,432.17723702909216,0.20524554725163037,1452.1685372021366,999.75825466417856
1.95,1.9885288324513395,11.093928140023024,312.33426743016764,432.6687112282376,0.20543384912311443,1451.8535946361379,999.7684211590328
2.25,2.2944492653701312,11.025527949873883,311.54911560113736,432.40048561485136,0.20526062736514202,1451.5937679237862,999.77673222157312
2.55,2.600367083569044,10.949179023276811,310.89867944041004,432.41415782973176,0.20521940028794557,1451.3028438687635,999.78589194707552
2.85,2.9062822910855192,10.878216123894462,309.80244847491912,431.7417111891948,0.20484715450157014,1451.031859526112,999.79417690408224
3.15,3.2121949859677236,10.804539697125008,308.74278527991252,431.15033441514072,0.20451237659414528,1450.7498773672154,999.80269604785008
3.4499999999999996,3.5181052350740484,10.741218748018797,308.5481936222164,431.64195910263944,0.20471074382463574,1450.5083915621712,999.810544248641
3.75,3.8240132268981416,10.68292147587564,308.35729896679028,432.07967034770848,0.2048857363981703,1450.2860920717011,999.81783153188144
4.05,4.1299192058934288,10.635375763746442,308.34324026309816,432.63643732471928,0.20512526047006378,1450.1055532050173,999.82408201614208
4.35,4.4358234919168656,10.597114617756867,308.16158754823612,432.84630068656784,0.20520180522719232,1449.9609020437165,999.8292786208216
4.6499999999999992,4.7417260483442984,10.544174066485626,307.6842401965086,432.8195101973436,0.20515357388658342,1449.7584819110176,999.835768655132
4.9499999999999992,5.047626526036292,10.47901760393013,306.85755890503348,432.44934559721552,0.2049301278009639,1449.5076646554122,999.8432477187272
5.2499999999999992,5.3535248133966216,10.415802529574211,306.00796651365444,432.02178781367488,0.20467976949107872,1449.264025564969,999.85046745130416
5.55,5.6594205697817872,10.33069513199791,305.90777590850548,432.92068662336376,0.20505955325610771,1448.9346314839894,999.86017360815984
5.85,5.9653132514782472,10.23632048743075,306.305938722003,434.64518213708824,0.20583383643403446,1448.5684649062672,999.87094805279536
6.1499999999999992,6.2712013968581056,10.050000626055072,306.57863540223612,437.34469319001264,0.20701798392739299,1447.837899032207,999.890210157452
6.4499999999999992,6.5770842842385616,9.891740320127912,305.4805297798676,437.7547909291956,0.20710564205788493,1447.2142542346717,999.90570349129184
6.7499999999999992,6.882963673715292,9.81623506472915,304.4688262918758,437.25122162953264,0.20680637372948678,1446.9179249266525,999.91345932608368
7.0499999999999992,7.1888396397669608,9.6578130015242432,303.35888836988788,437.64863114205488,0.2068845765256023,1446.2899830259091,999.92846641856768
7.35,7.494710319972344,9.4297558179108048,300.95692301300552,437.05933408979312,0.20642966296913072,1445.3788582316928,999.94839976812112
7.65,7.8005753172978288,9.22792861728351,299.5277442753652,437.54874509718016,0.20651410796361667,1444.5694001798944,999.9660039610632
7.95,8.1064353828332976,9.0514965057296736,298.11289978026396,437.73832338044528,0.20646910832325517,1443.8589305644259,999.98102750127152
8.25,8.412291001729864,8.8817550558749936,297.32887286920756,438.77430844251912,0.20683706880457296,1443.1731801764973,999.99546039727376
8.5499999999999984,8.7181431428568656,8.7841792106621536,296.8020553588858,439.26190053067248,0.20699447939931478,1442.7796352521414,1000.0041491819331
8.85,9.0239929753747632,8.7077913284299632,295.9736328124996,439.02851706998128,0.20681859306942845,1442.4715358313421,1000.0109372495466
9.1499999999999984,9.3298398334416352,8.5486478943482928,295.51401062984276,440.42611130033936,0.20736461556968493,1441.8237652967933,1000.0239804978544
9.45,9.6356830678517952,8.412302494049056,294.99458312988276,441.44605595861456,0.20774403722214717,1441.2673381238272,1000.0350143311048
9.75,9.9415236466629952,8.334814215099568,294.58200311740252,441.85337469792552,0.20787481686881312,1440.9522223438659,1000.0417274021723
10.049999999999998,10.247362026174658,8.2363191586139152,294.10667671118028,442.4477260968836,0.20807748971172714,1440.5495588824952,1000.0497775267424
10.35,10.55319821031015,8.1521776131481584,293.19270478225308,442.19222671208904,0.20788000807284541,1440.2050178230509,1000.0564651330086
10.649999999999998,10.859031871992514,8.0161535182658768,292.5428238672376,443.02983947750152,0.20816546777350445,1439.6443488874438,1000.0666545599773
10.95,11.164862741413386,7.8958129882812496,291.08689880371088,442.437611904298,0.20777090745025309,1439.1464797139883,1000.0751069525654
