% Device,CC2435009
% File name,CC2435009_20250518_192117
% Cast time (UTC),2025-05-18 19:21:17
% Cast time (local),2025-05-18 13:21:17
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,40.2825598
% Start longitude,-106.8489853
% Start altitude,2188.0791015625
% Start GPS horizontal error(Meter),4.21999979019165
% Start GPS vertical error(Meter),6.7779998779296872
% Start GPS number of satellites,12
% End latitude,40.2824817
% End longitude,-106.8488602
% End altitude,2196.7399902343752
% End GPS horizontal error(Meter),35.992000579833984
% End GPS vertical error(Meter),34.875999450683592
% End GPS number of satellites,10
% Cast duration (Seconds),60
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2024-10-09
% Temperature calibration date,2024-10-07
% Pressure calibration date,2024-09-17
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15317414587526493,11.188735961914062,312.48043823242188,431.7371551209804,0.20504290581117376,1452.1899928741792,999.74973373577952
0.45,0.45888929938532944,11.171414812226525,311.86994268302628,431.1000057669976,0.2047213620424031,1452.12764663366,999.75271076139392
0.74999999999999984,0.76481451482520272,11.159551663614398,311.88317978442016,431.25974387875656,0.20479110565757254,1452.0868071077194,999.75542402123488
1.05,1.0707389257720475,11.146927424991259,312.1455327181048,431.77325841295936,0.20503263366467,1452.0432321309162,999.7583493168784
1.35,1.3766625188531504,11.133897843766464,312.09280833228484,431.8559952785784,0.20506415192250986,1451.9978156037277,999.7611500093016
1.65,1.6825853320089795,11.122295689291533,312.10093064184872,432.00594630862728,0.20512924544674384,1451.9579339034707,999.76382735557248
1.95,1.9885072897381488,11.103777481385736,311.87445450078728,431.9138830577804,0.20507230036695738,1451.8911822205706,999.76712155988736
2.25,2.2944280836519808,11.072784692164592,311.7770695709026,432.14998818572496,0.20516752111464192,1451.7763855285248,999.7718146055904
2.55,2.6003475151503424,11.042246272890158,311.6035195557152,432.27538760548,0.20520903979981466,1451.663185909271,999.77640694950192
2.85,2.9062654092999816,11.000181788075538,311.49262303773792,432.62645848765504,0.2053532689667016,1451.5054063342576,999.78224349097872
