% Device,CC2435009
% File name,CC2435009_20250514_171224
% Cast time (UTC),2025-05-14 17:12:24
% Cast time (local),2025-05-14 11:12:24
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,40.2796987
% Start longitude,-106.8442307
% Start altitude,2182.74609375
% Start GPS horizontal error(Meter),13.831999778747558
% Start GPS vertical error(Meter),17.218000411987304
% Start GPS number of satellites,8
% End latitude,40.2792518
% End longitude,-106.8439468
% End altitude,2183.6220703125
% End GPS horizontal error(Meter),9.5869998931884768
% End GPS vertical error(Meter),11.727999687194824
% End GPS number of satellites,9
% Cast duration (Seconds),96.8
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2024-10-09
% Temperature calibration date,2024-10-07
% Pressure calibration date,2024-09-17
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15318554908185462,11.892898517361037,319.45310063773752,432.946601481325,0.20603693012115859,1454.8809160694138,999.6738948090376
0.45,0.45892502579949944,11.881356294808888,319.55527414333096,433.22061096260296,0.20616327098938832,1454.8421896189424,999.67672068732032
0.74999999999999984,0.764874548037081,11.895601196520118,319.49486805876484,432.97148941551688,0.20604877216491283,1454.9008129682954,999.6764376844936
1.05,1.070823398546559,11.864206059134898,319.40590689343936,433.219565858914,0.20615151327235843,1454.7868563922419,999.68149079086336
1.35,1.3767708062618114,11.833760781352774,318.9800972479568,432.999631970029,0.20602654857243549,1454.6761249969002,999.68624668873616
1.65,1.6827170247193667,11.816333089728301,318.8754956127648,433.06254161109072,0.2060466476603471,1454.614875419816,999.68964301132176
1.95,1.988662416407416,11.808551883502558,318.99467720154992,433.3159834855144,0.2061649747796703,1454.5903243917645,999.692030084524
2.25,2.294606934327574,11.788876935776475,318.989228737169,433.54031884968768,0.20626247382537274,1454.5205974619504,999.69573358508448
2.55,2.6005507038040756,11.787911287699939,319.05878873243144,433.64624079528664,0.206312676087732,1454.52181712526,999.69730167045472
2.85,2.9064906316758492,11.589872441370288,318.58574990220252,435.34689880743336,0.20702869659049088,1453.773850451911,999.721220066403
3.15,3.21242242823247,11.318601595964494,314.45682641361664,432.91428165636912,0.20568447592832163,1452.7385519554835,999.750824377233
3.4499999999999996,3.51834643685587,11.124545725033656,312.79835663098016,432.9443462235936,0.20558208631507731,1451.9960568256419,999.772500920833
3.75,3.8242620723607208,10.814417345704992,311.379395192465,434.71235646083576,0.20625033980883747,1450.8000885182422,999.805933348444
4.05,4.1301671640260336,10.466272478068058,309.78407979156292,436.73053036956432,0.20700722939398922,1449.4458699594451,999.84180216736448
4.35,4.4360624636254392,10.171089456813066,306.84017897051284,436.21079657951024,0.20655556090755648,1448.2878011398106,999.87032452687952
4.6499999999999992,4.7419507925191712,9.9926657516156944,305.39898943773712,436.37571313588208,0.20651179682314221,1447.5858650844323,999.88775255348928
4.9499999999999992,5.0478348178332776,9.8858918358823248,305.05678015894516,437.22084215885688,0.20684674191314742,1447.166693499608,999.898840106857
5.2499999999999992,5.3537153597379232,9.7683123088827248,304.99917013446664,438.61658774927704,0.2074404401448568,1446.7036041040707,999.91090686081936
5.55,5.6595917882818184,9.609200823006696,304.33135249916944,439.66827499937992,0.20783520345991107,1446.072566684247,999.92611361677968
5.85,5.9654649733314968,9.54372947571606,302.93054709255664,438.47400337232576,0.20720595248293229,1445.8139981266032,999.93249360229024
6.1499999999999992,6.2713360036443376,9.4610831779557904,302.05525160557852,438.2555969668396,0.20703774806020022,1445.4865286185078,999.940582298684
6.4499999999999992,6.577204099614988,9.3388106166639056,301.4220592653324,438.8941460876612,0.20725527032650096,1444.9991023409242,999.9520598744128
6.7499999999999992,6.8830691478619712,9.2492216375303344,301.25105729934812,439.79256008731728,0.2076224876467544,1444.6425659079306,999.96089023654416
7.0499999999999992,7.1889315824760776,9.1581321984506032,300.71189967479488,440.1761459434176,0.20773778176744266,1444.2788329884518,999.96952987018512
7.35,7.4947915736654272,9.0766387032214288,300.10769960831152,440.3422858427948,0.20775421541791296,1443.9531110462419,999.9772475754424
7.65,7.8006494941927584,9.0094270105264176,298.99314059591176,439.57391652521672,0.20732779913185203,1443.68425204533,999.98345002559936
7.95,8.10650558111078,8.9484579335597456,298.800024783426,440.0789357917304,0.2075238130107663,1443.4411573465005,999.9896178579808
8.25,8.41235979671359,8.8820493463031984,298.441639040559,440.41261493694352,0.20763197268912726,1443.1753910748746,999.9960670184288
8.5499999999999984,8.7182124396567168,8.8461543000846432,298.41004950791568,440.83302176987568,0.20780623128051578,1443.0338966900726,1000.0002820572293
8.85,9.024064295011776,8.84854567104805,298.516092239944,440.95852025819264,0.20786803346877027,1443.0485132634138,1000.0015976432586
9.1499999999999984,9.32991535267777,8.8098534944864,298.24816470652944,441.06692854372592,0.2078885627351288,1442.8952715850397,1000.0058787786605
9.45,9.635764475080792,8.713257225508536,298.12833675320256,442.15297080168968,0.2083360802443455,1442.5054029859424,1000.0146332533925
9.653729662825808,9.8434650446546208,8.6822996139526368,298.21536254882812,442.68854259774864,0.20856985420059136,1442.382084535631,1000.0180009192814
