% Device,CC2435009
% File name,CC2435009_20250519_173742
% Cast time (UTC),2025-05-19 17:37:42
% Cast time (local),2025-05-19 11:37:42
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,40.2748746
% Start longitude,-106.8578889
% Start altitude,2180.97802734375
% Start GPS horizontal error(Meter),4.89900016784668
% Start GPS vertical error(Meter),6.739999771118164
% Start GPS number of satellites,12
% End latitude,40.2748892
% End longitude,-106.8576913
% End altitude,2172.87109375
% End GPS horizontal error(Meter),33.287998199462892
% End GPS vertical error(Meter),45.398998260498048
% End GPS number of satellites,10
% Cast duration (Seconds),18
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2024-10-09
% Temperature calibration date,2024-10-07
% Pressure calibration date,2024-09-17
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15316404226090224,10.559980908803474,310.27203901421412,436.26575589274432,0.20685456906197197,1449.7504524450685,999.81414859149328
0.45,0.45886102731480648,10.5407930048791,310.23630556164348,436.45101773482336,0.2069312918775649,1449.6802336394509,999.81747931166448
0.74999999999999984,0.76476739039132464,10.532404630186619,310.24278563041236,436.56317220766568,0.20697946236639,1449.6522458944006,999.81975000474544
1.05,1.0706729276313203,10.511472999779134,310.22562996929968,436.79634180653264,0.20707830573572186,1449.5751696241267,999.8232580760536
1.35,1.3765771569483958,10.470770148351021,310.12877000655016,437.16103246346848,0.20722810112240397,1449.4205782662704,999.82868012101216
1.65,1.682479984683657,10.441913245794147,309.82494687332176,437.08834893399608,0.20717275290348621,1449.3120748666253,999.83280049280448
1.95,1.9883814662341328,10.405212839407464,309.85264790726548,437.58054684307208,0.20738699318164678,1449.1730136379866,999.8378605078528
2.25,2.294281250492282,10.353313065322805,309.67230364084088,437.96786890758312,0.20753991468782822,1448.9739594503277,999.84427616337968
2.55,2.6001790004827856,10.2915980964247,309.36491027747052,438.29824514069176,0.20765826906260058,1448.7359303537549,999.8515391507928
2.85,2.9060750466783428,10.26136137782881,309.18729423740576,438.4222306740156,0.2076972208726088,1448.621597377495,999.85579459831984
3.15,3.2119692402473348,10.18917914154021,308.96534231966452,439.00618010571376,0.20793127083986128,1448.341816432065,999.86403070997056
3.559866624719956,3.6298864808894104,10.182593984782877,308.91549425591552,439.01750733548416,0.20793098496607722,1448.3223552659533,999.86658734485744
