% Device,CC2435009
% File name,CC2435009_20250517_180034
% Cast time (UTC),2025-05-17 18:00:34
% Cast time (local),2025-05-17 12:00:34
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,40.2832741
% Start longitude,-106.8540506
% Start altitude,2184.7548828125
% Start GPS horizontal error(Meter),5.510000228881836
% Start GPS vertical error(Meter),9.218000411987304
% Start GPS number of satellites,12
% End latitude,40.283211
% End longitude,-106.8539435
% End altitude,2185.3449707031248
% End GPS horizontal error(Meter),66.28800201416016
% End GPS vertical error(Meter),72.78700256347656
% End GPS number of satellites,7
% Cast duration (Seconds),49
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2024-10-09
% Temperature calibration date,2024-10-07
% Pressure calibration date,2024-09-17
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15317664141108138,11.35743371842055,314.50455809683428,432.5175430870552,0.20552315003028368,1452.839274123904,999.7323350043488
0.45,0.4588978800685436,11.351401302761848,314.40448139676004,432.451666413301,0.2054866097782504,1452.8208953842829,999.734372005916
0.74999999999999984,0.7648282457939576,11.294706337210824,314.45584807005172,433.19795061636672,0.2058157409953415,1452.6083848595891,999.74206487953504
1.05,1.0707548321888304,11.14331122706072,313.49738520090772,433.6865862004784,0.20596217647777357,1452.0304414388509,999.75945346066272
1.35,1.3766757904308397,10.96725202196189,312.68201537507764,434.67598690073888,0.20633541303957568,1451.3550423982173,999.77923091238752
1.65,1.6825927165476003,10.903625143782211,310.50342355157584,432.41235712008424,0.20519303239829123,1451.1116973744637,999.78618850312144
1.95,1.9885087575914749,10.919368858829315,309.43578562842332,430.73666862657184,0.20438630879529139,1451.1765846928909,999.78539644276832
2.25,2.2944237680465524,10.855607735835269,309.09634965182268,431.02929941820736,0.20448818515293424,1450.9339750115782,999.79330526943216
2.55,2.600336170359746,10.775392613089811,308.69171218589044,431.43022289704184,0.20463205754647149,1450.6269779597216,999.80282483673888
2.85,2.9062459474491808,10.710994395562918,308.65970319865972,432.16341132888,0.20494711913452125,1450.3812609584522,999.8108455918136
3.15,3.2121538483116236,10.678775738963259,308.48957691337528,432.31524978656584,0.20499954735663558,1450.260446171096,999.81546948905024
3.4499999999999996,3.5180605211484956,10.655269490452213,308.42602415367772,432.51113869195152,0.20507890147216646,1450.1735882387933,999.81925328856272
3.75,3.8239659719826776,10.622727553656272,308.1638758909412,432.53829374347224,0.20507030611525542,1450.0512581203507,999.82383789010864
4.05,4.1298701856377936,10.596957169538038,307.89082514973876,432.46789842646328,0.20501854010452291,1449.9552530890115,999.8277209559272
4.35,4.4357732618269144,10.571048622291832,307.70035753122356,432.5151625392236,0.20502387111373747,1449.8587137801552,999.83165381543776
4.6499999999999992,4.74167507892603,10.5385481767803,307.68483389093144,432.88886248308032,0.20518365442675946,1449.7364887888042,999.83633199214768
4.9499999999999992,5.047575513779224,10.504854955224456,307.58432077448328,433.15811480201952,0.20529175354038051,1449.609420623713,999.8410699909944
5.2499999999999992,5.353474654487808,10.477021383334568,307.40967955284888,433.25181704410992,0.2053182016239599,1449.5051235788346,999.84517232564656
5.55,5.6593727066999672,10.455998618189987,307.1887963041048,433.19721383691016,0.20527692604029405,1449.4273954351155,999.8485660528632
5.85,5.965269743173768,10.433040690920846,307.05618632062208,433.29076524795736,0.20530639869990246,1449.342114118744,999.85219281315824
6.1499999999999992,6.2711657686365856,10.412129990035181,306.82021576769632,433.21344388777832,0.20525407532378093,1449.2647211978173,999.85555568149216
6.4499999999999992,6.5770611355521976,10.410058437814731,306.24482150755984,432.42631475089312,0.20486899114200374,1449.2609003398531,999.85687834270848
6.7499999999999992,6.882955120979628,10.343398256800645,306.48358393168716,433.57967689583264,0.20538473751091584,1449.0042359527696,999.8649673362392
6.9651924856638504,7.1023742457065352,10.332119974526422,307.84146063236624,435.6396684579248,0.20637838268136829,1448.9645364281286,999.86782719530128
