% Device,CC2435009
% File name,CC2435009_20250519_171604
% Cast time (UTC),2025-05-19 17:16:04
% Cast time (local),2025-05-19 11:16:04
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,40.2724295
% Start longitude,-106.859874
% Start altitude,2184.4030761718752
% Start GPS horizontal error(Meter),5.2109999656677248
% Start GPS vertical error(Meter),6.0419998168945312
% Start GPS number of satellites,11
% End latitude,40.2723954
% End longitude,-106.8597474
% End altitude,2192.2170410156248
% End GPS horizontal error(Meter),41.551998138427736
% End GPS vertical error(Meter),48.419998168945312
% End GPS number of satellites,10
% Cast duration (Seconds),10.6
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2024-10-09
% Temperature calibration date,2024-10-07
% Pressure calibration date,2024-09-17
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.1531562355841984,10.004013061523437,307.59576416015624,439.37214230197344,0.2079908863107736,1447.560859135751,999.86641145669232
0.45,0.45883693055219192,9.9994795582291232,306.93994853303684,438.49216103681856,0.20755884231163683,1447.5471185192646,999.86790662231136
0.74999999999999984,0.76472780339322576,10.003004559887144,306.68299739679464,438.080960838785,0.20736040167491402,1447.5656503633578,999.86887113963136
1.05,1.0706184953652523,10.010899933551549,306.50026933364996,437.7212095595484,0.20719002733491549,1447.601556423271,999.86946951888416
1.35,1.3765089686678042,10.009647311626898,305.88309583697248,436.85543746592808,0.20676726287519632,1447.60084805958,999.87068115594768
1.65,1.6823991000815101,10.00925507596584,305.76407864976676,436.69035228869592,0.20668578143448819,1447.6039828384906,999.87208507558768
1.95,1.988288788759616,10.006695163323514,306.13047289465532,437.24560611392424,0.20695300616966547,1447.5989557675526,999.87395599983168
2.25,2.2941778730378188,10.002858072236826,307.35841765219056,439.0476015099716,0.20782557836252214,1447.5896219850893,999.876416806622
2.55,2.6000663253252288,9.99709602848067,307.5104927379,439.337155985239,0.20796140472634698,1447.5717196096045,999.87846812141712
2.926797623904246,2.9842592611638972,10.003492522847506,307.45753241207564,439.18122200433536,0.20788884749889587,1447.603033546273,999.87964371194432
