% Device,CC2435009
% File name,CC2435009_20250513_194839
% Cast time (UTC),2025-05-13 19:48:39
% Cast time (local),2025-05-13 13:48:39
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,40.2832709
% Start longitude,-106.8539892
% Start altitude,2191.6188964843752
% Start GPS horizontal error(Meter),5.34499979019165
% Start GPS vertical error(Meter),7.48799991607666
% Start GPS number of satellites,6
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),19.6
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2024-10-09
% Temperature calibration date,2024-10-07
% Pressure calibration date,2024-09-17
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15320157510144653,12.759137153625488,327.79211425781248,434.05668000856208,0.20703020771917248,1458.1265361994566,999.57178774155744
0.45,0.4589712637602036,12.785846108656664,327.15607065054088,432.90822403417096,0.2064819174934505,1458.2296179772461,999.56945262189216
0.74999999999999984,0.76495266563983936,12.798145433167118,326.91250134952104,432.445160474278,0.20626107687013901,1458.2797144582915,999.56916175450448
1.05,1.0709340873130186,12.803353215389397,326.51309102294424,431.8573132422864,0.20597586772442035,1458.3034769267536,999.56970366884144
1.35,1.3769154113064237,12.807304640061061,325.6632935860436,430.68832423585016,0.20540647667904182,1458.3222387563789,999.57018031439232
1.65,1.6828967677560298,12.818119399889691,325.0111390201712,429.702936287624,0.20493008493539462,1458.3665057665174,999.5698719827208
1.95,1.988878131281521,12.822202755750136,324.52576077034912,429.01488692512928,0.20459552066676138,1458.3860394297213,999.570514450648
2.25,2.294859002843944,12.809304463522683,324.28109481101416,428.83768878090728,0.20450193344814762,1458.343045775063,999.57346660927856
2.55,2.600838905747208,12.790471618069008,324.12309893528804,428.84235768615408,0.20449416388462771,1458.2781737519786,999.57722361698256
2.85,2.9068177453110148,12.774193423620958,324.25466984800864,429.2013150507744,0.20466045845588234,1458.222943664065,999.58079442088256
3.15,3.212795463570048,12.752689234665659,324.18437922584168,429.35269751348704,0.20472290148247744,1458.1481967863971,999.584930209396
3.4499999999999996,3.5187718807146092,12.726789286406773,324.219967297256,429.69461943329848,0.20487609742819715,1458.0572193146464,999.58967589961056
3.75,3.8247469171670624,12.701555923257331,324.26140184762476,430.03716147374496,0.20502987677523379,1457.9686524605043,999.59433170511712
4.05,4.130720530496788,12.675653794834496,324.87596612386124,431.14841203950552,0.20555830973023773,1457.8780036548822,999.59935471848896
4.35,4.436692606599496,12.645679762797134,325.2318842324308,431.96441966474608,0.20594063598932541,1457.7719829454317,999.60475616388336
4.6499999999999992,4.742662355288964,12.577054100788733,325.42031542225056,433.00402760340392,0.20641254919331379,1457.5221955005565,999.61494240685024
4.9499999999999992,5.0486285524802968,12.481435489276949,325.40362708695908,434.08639882543144,0.20689119881170477,1457.1712975031904,999.62834245735376
5.2499999999999992,5.3545911595243168,12.406035111451757,324.70669532940548,434.02982214225288,0.20682394079485792,1456.89446302766,999.63878172324352
5.55,5.660545771647764,12.069817154518749,324.32368865245836,437.44980896530248,0.20831366710405674,1455.639004922832,999.68096659559984
5.85,5.9664831204418848,11.46879659665907,324.081909155469,444.32767104955472,0.21132832024933222,1453.3647600505142,999.75198055888
6.1499999999999992,6.27240456443677,11.175949222240533,323.2629149765848,446.79258171040152,0.21235362976889962,1452.246089898991,999.78529508261232
6.4499999999999992,6.578330769963196,11.720447870714752,314.576740542975,428.34001051748592,0.2036776850061,1454.3249106701987,999.721241091951
6.7499999999999992,6.884251300542796,10.707718738977296,295.62850845834344,413.9560281341156,0.19608350892422445,1450.4198663962125,999.82277021779824
7.0436687763826352,7.1836983448009304,10.565090880505907,293.0905924811196,412.04814218789144,0.19506728557314467,1449.8660506781952,999.8372349053392
