Pressure (dbar),Depth (m),Temperature (°C),Conductivity (µS/cm),Specific Conductance (µS/cm),Salinity (PSS),Sound Velocity (m/s),Density (kg/m³),Latitude,Longitude,UTC Time,File Name
11.25,11.471619554881745,6.983239790698318,284.24516337120593,444.3658072655181,0.20784229825578965,1435.2955569630556,1000.1253712021819,40.2851096,-106.853025,2025-05-13 20:32:33,CC2435009_20250513_203233
11.549999999999997,11.777432736756788,6.943186338099313,284.2777128858809,444.9739451114443,0.20809495250005694,1435.1294371326621,1000.1288939373643,40.2851096,-106.853025,2025-05-13 20:32:33,CC2435009_20250513_203233
11.85,12.083244937795182,6.905573635912032,284.13678403919425,445.2776610155941,0.20820290265412938,1434.9734102542402,1000.1321672139998,40.2851096,-106.853025,2025-05-13 20:32:33,CC2435009_20250513_203233
12.149999999999999,12.38905605090771,6.850097053043087,284.1338349416913,446.0486171651148,0.20851813029433655,1434.7409614631526,1000.1363904533763,40.2851096,-106.853025,2025-05-13 20:32:33,CC2435009_20250513_203233
12.370956389703483,12.614291752667874,6.82888562666554,284.41999739864656,446.7954058064254,0.20885626558704326,1434.6539608134105,1000.1386832948155,40.2851096,-106.853025,2025-05-13 20:32:33,CC2435009_20250513_203233
0.15,0.15320806959493305,13.100285121532906,329.0653686523437,431.8410841318978,0.20611301113746877,1459.3838590458638,999.5279851283291,40.2853702,-106.8541535,2025-05-13 20:34:33,CC2435009_20250513_203433
0.45,0.45899204276662314,13.057028557144758,307.71413329136294,404.2802932306091,0.192658887814323,1459.213220910974,999.5244527411256,40.2853702,-106.8541535,2025-05-13 20:34:33,CC2435009_20250513_203433
0.7852671042732569,0.8009583259033605,13.10097286644428,328.91532683899163,431.6363889078919,0.20601159283496673,1459.3965190869972,999.5308077449208,40.2853702,-106.8541535,2025-05-13 20:34:33,CC2435009_20250513_203433
0.15,0.15320897355345858,13.144536805788604,329.5727844238281,432.0052254164664,0.20621390716485047,1459.5464289423674,999.5223695223053,40.2854235,-106.854289,2025-05-13 20:34:53,CC2435009_20250513_203453
0.45,0.4589931413878705,13.11516469640003,329.4783163396222,432.2142104907937,0.2063013114698278,1459.4435772653267,999.5276317893395,40.2854235,-106.854289,2025-05-13 20:34:53,CC2435009_20250513_203453
0.7499999999999999,0.7649866234455321,13.080252870514816,329.3034291448933,432.3808330063242,0.20636535992914598,1459.3202595338332,999.5335758477953,40.2854235,-106.854289,2025-05-13 20:34:53,CC2435009_20250513_203453
1.05,1.0709782832322352,13.041633248531564,328.97551363449196,432.38878768065337,0.2063501063706821,1459.1830917715572,999.5399171146727,40.2854235,-106.854289,2025-05-13 20:34:53,CC2435009_20250513_203453
1.35,1.3769679371279524,12.995884111118484,328.4189733600027,432.17703843861824,0.2062241060882421,1459.0193942455955,999.5470609425664,40.2854235,-106.854289,2025-05-13 20:34:53,CC2435009_20250513_203453
1.65,1.6829558551510093,12.969946262679013,327.9576070551411,431.8647237295322,0.20605839688186062,1458.9284786736494,999.5516382696215,40.2854235,-106.854289,2025-05-13 20:34:53,CC2435009_20250513_203453
1.95,1.9889422888683743,12.938038333468093,327.8004211316162,432.0207837979302,0.20611839978762403,1458.8157597614847,999.5571386848944,40.2854235,-106.854289,2025-05-13 20:34:53,CC2435009_20250513_203453
2.25,2.2949267257390265,12.887876365214378,327.7754992271505,432.55987227630385,0.20635645764252675,1458.6357696400821,999.5650647491615,40.2854235,-106.854289,2025-05-13 20:34:53,CC2435009_20250513_203453
2.55,2.6009093746553638,12.865755289139955,327.4864031293468,432.43083444221065,0.20628188147149862,1458.5588057281122,999.569200507338,40.2854235,-106.854289,2025-05-13 20:34:53,CC2435009_20250513_203453
2.85,2.906891000196211,12.853836983622557,327.43678690390755,432.5014489886096,0.20630968902528765,1458.5196364020978,999.5721313289691,40.2854235,-106.854289,2025-05-13 20:34:53,CC2435009_20250513_203453
3.15,3.2128717543390475,12.840122701619984,327.3504402310572,432.54410511866934,0.20632296486943835,1458.4737953845117,999.5752741852264,40.2854235,-106.854289,2025-05-13 20:34:53,CC2435009_20250513_203453
3.4499999999999997,3.5188516669845633,12.82959246081134,327.27565222154635,432.56565949075406,0.2063274831829766,1458.4397018730715,999.5780096805138,40.2854235,-106.854289,2025-05-13 20:34:53,CC2435009_20250513_203453
3.75,3.8248306967056327,12.814084519756634,327.2752100370678,432.7424743895058,0.20640533526077326,1458.3872724020082,999.5814232420838,40.2854235,-106.854289,2025-05-13 20:34:53,CC2435009_20250513_203453
4.05,4.1308086551010925,12.79361182728113,327.1092802379993,432.75736880204335,0.20640170750602033,1458.316342719669,999.585389725502,40.2854235,-106.854289,2025-05-13 20:34:53,CC2435009_20250513_203453
4.35,4.436785228376327,12.761526082068736,326.96651472696277,432.9360445024818,0.20647226444838532,1458.2024472473313,999.5908535955227,40.2854235,-106.854289,2025-05-13 20:34:53,CC2435009_20250513_203453
4.6499999999999995,4.742759319847538,12.683395878663914,326.4364807898186,433.13039228325584,0.2065275342288242,1457.9176145007382,999.601985748542,40.2854235,-106.854289,2025-05-13 20:34:53,CC2435009_20250513_203453
4.949999999999999,5.0487298689892315,12.596273289225898,326.3020482970034,433.95530959515736,0.20688556645227185,1457.5991317454418,999.6143793115771,40.2854235,-106.854289,2025-05-13 20:34:53,CC2435009_20250513_203453
5.249999999999999,5.354693837945458,12.358072379568672,325.98399259515867,436.29659111298395,0.20790507526776622,1456.7164004936094,999.6453624282701,40.2854235,-106.854289,2025-05-13 20:34:53,CC2435009_20250513_203453
5.55,5.660646176680638,11.970531878710917,320.3753849618851,433.28479288983374,0.2062283658199142,1455.2616767093214,999.690758368658,40.2854235,-106.854289,2025-05-13 20:34:53,CC2435009_20250513_203453
5.85,5.96658058598642,11.354685344588743,320.67884607117065,441.04197716416553,0.20965842604580548,1452.9253812555044,999.7629162940821,40.2854235,-106.854289,2025-05-13 20:34:53,CC2435009_20250513_203453
6.1499999999999995,6.272506508753983,11.442131819741007,305.38748090637284,419.0033151970296,0.19897624874714995,1453.2521411986786,999.7466021029305,40.2854235,-106.854289,2025-05-13 20:34:53,CC2435009_20250513_203453
6.449999999999999,6.578404080346724,9.314883743479522,291.6807335314465,425.0061514296568,0.20049916759599945,1444.8940011425066,999.9486352101313,40.2854235,-106.854289,2025-05-13 20:34:53,CC2435009_20250513_203453
6.821968802090349,6.95763435264527,8.476767176623772,291.00124131853113,434.6316354013599,0.2045053626593667,1441.4872349445977,1000.0154351139978,40.2854235,-106.854289,2025-05-13 20:34:53,CC2435009_20250513_203453
0.15,0.15320954651164193,13.177423123394302,329.84065498510745,431.9839161472742,0.2062188549040509,1459.6670417159019,999.5181260184229,40.2854382,-106.8548799,2025-05-13 20:36:12,CC2435009_20250513_203612
0.45,0.4589948434016423,13.124580963891427,329.73155898356583,432.4395844453495,0.20641576610716855,1459.4782867342542,999.5265095433098,40.2854382,-106.8548799,2025-05-13 20:36:12,CC2435009_20250513_203612
0.7499999999999999,0.7649885595353333,13.07649892778253,329.51090627699045,432.69590896730614,0.20651741132482496,1459.3066500697657,999.5341754242635,40.2854382,-106.8548799,2025-05-13 20:36:12,CC2435009_20250513_203612
1.05,1.0709800380119086,13.030076447204285,329.11690935636824,432.70608437149576,0.2064995182889177,1459.1407572178034,999.5415086028994,40.2854382,-106.8548799,2025-05-13 20:36:12,CC2435009_20250513_203612
1.35,1.3769699549619476,13.014598742272565,328.7228756838105,432.36399509626784,0.20632429253740356,1459.0884226906928,999.5447574066856,40.2854382,-106.8548799,2025-05-13 20:36:12,CC2435009_20250513_203612
1.65,1.6829592448068922,13.015070926651607,328.4805414793241,432.0398903281184,0.20616544424395222,1459.094808940118,999.5459859416706,40.2854382,-106.8548799,2025-05-13 20:36:12,CC2435009_20250513_203612
1.95,1.9889478477375606,12.997630825773202,328.3584524730786,432.07753396345726,0.2061746482469014,1459.0354518603563,999.549625520428,40.2854382,-106.8548799,2025-05-13 20:36:12,CC2435009_20250513_203612
2.25,2.2949352010058965,12.970159949486803,328.14936852523346,432.1148093157673,0.20617885059198174,1458.9390989563376,999.5545306571287,40.2854382,-106.8548799,2025-05-13 20:36:12,CC2435009_20250513_203612
2.55,2.6009211361294984,12.944411222568366,328.0777936659838,432.3137230165421,0.20626272856770675,1458.8491236502382,999.5592710512949,40.2854382,-106.8548799,2025-05-13 20:36:12,CC2435009_20250513_203612
2.85,2.9069057476410305,12.921354211010042,327.81787291010636,432.23386892513474,0.20621178929975603,1458.7688524542446,999.5635586570638,40.2854382,-106.8548799,2025-05-13 20:36:12,CC2435009_20250513_203612
3.15,3.212889084426102,12.897709208363757,327.6842569832048,432.3272617634725,0.2062450927453486,1458.6864636937246,999.5679797404622,40.2854382,-106.8548799,2025-05-13 20:36:12,CC2435009_20250513_203612
3.4499999999999997,3.518871155443335,12.875221298933758,327.48037515938273,432.3148009812444,0.2062272540371734,1458.608233791074,999.572208886368,40.2854382,-106.8548799,2025-05-13 20:36:12,CC2435009_20250513_203612
3.75,3.82485229460918,12.86860788481777,327.4196885136439,432.310172992803,0.2062209222121173,1458.5886341922026,999.5744483742048,40.2854382,-106.8548799,2025-05-13 20:36:12,CC2435009_20250513_203612
4.05,4.130832577970704,12.848717852532507,326.91128244360704,431.86572887003746,0.20599347932241516,1458.5196881751615,999.578180710152,40.2854382,-106.8548799,2025-05-13 20:36:12,CC2435009_20250513_203612
4.410119565633627,4.498129805210542,12.842796775480702,326.91952835747855,431.944195743611,0.2060278550771383,1458.503651439159,999.5806465268402,40.2854382,-106.8548799,2025-05-13 20:36:12,CC2435009_20250513_203612
0.15,0.15321339334186518,13.369390505077861,331.32122836398304,431.75200857065414,0.20619389051021253,1460.3690306594267,999.4930486686753,40.2861405,-106.8558406,2025-05-13 20:38:10,CC2435009_20250513_203810
0.45,0.45900735231354167,13.367216692882854,330.82930971572654,431.13540443122054,0.20589096691701422,1460.365578083367,999.494509351827,40.2861405,-106.8558406,2025-05-13 20:38:10,CC2435009_20250513_203810
0.7499999999999999,0.7650114802743638,13.354179147082078,331.19148378701476,431.754102358636,0.20618630145198918,1460.3232152076826,999.4978655386807,40.2861405,-106.8558406,2025-05-13 20:38:10,CC2435009_20250513_203810
1.05,1.071014613537313,13.337854686281633,330.9950357866501,431.6817392302985,0.20614268277424555,1460.268421094251,999.501387626192,40.2861405,-106.8558406,2025-05-13 20:38:10,CC2435009_20250513_203810
1.35,1.3770167273317437,13.322178231230659,330.9731124158426,431.8297232725097,0.20620693729641898,1460.2161008025973,999.5049056748604,40.2861405,-106.8558406,2025-05-13 20:38:10,CC2435009_20250513_203810
1.65,1.6830177385542124,13.30272434312579,331.03228359915045,432.126290330783,0.20634199609030598,1460.1500406842442,999.5089707000008,40.2861405,-106.8558406,2025-05-13 20:38:10,CC2435009_20250513_203810
1.95,1.9890176592970439,13.286458233430041,330.7040836507745,431.8812693962096,0.2062140424617069,1460.0952773947286,999.5124098030675,40.2861405,-106.8558406,2025-05-13 20:38:10,CC2435009_20250513_203810
2.25,2.29501603334262,13.244462973292856,330.68505384812266,432.33062793828344,0.20641325778018976,1459.946758000136,999.5194552781893,40.2861405,-106.8558406,2025-05-13 20:38:10,CC2435009_20250513_203810
2.55,2.601012626368147,13.214934920514512,329.8876313869582,431.62134394983394,0.2060524343222,1459.8430562632882,999.5244252578615,40.2861405,-106.8558406,2025-05-13 20:38:10,CC2435009_20250513_203810
2.85,2.907007170606998,13.157930350516878,329.4391129281835,431.6784347342374,0.20605293005658137,1459.6389718552784,999.5332202219489,40.2861405,-106.8558406,2025-05-13 20:38:10,CC2435009_20250513_203810
3.220531993442112,3.284940985113832,13.150379388169462,329.2115139347114,431.4655833236625,0.2059444361367096,1459.6171252907138,999.5358541804014,40.2861405,-106.8558406,2025-05-13 20:38:10,CC2435009_20250513_203810
0.15,0.15322349465269888,13.861135054396438,335.89300537109375,432.1708628697059,0.20661447312911033,1462.1523378340821,999.427137280362,40.2869155,-106.8563551,2025-05-13 20:40:57,CC2435009_20250513_204057
0.45,0.45903685157363383,13.826639324054453,335.59720182392994,432.1738987283607,0.20660042889102542,1462.0328390622185,999.4332760509365,40.2869155,-106.8563551,2025-05-13 20:40:57,CC2435009_20250513_204057
0.7499999999999999,0.7650591412558532,13.785959031737153,335.19870941396374,432.11347325417773,0.20655265718527094,1461.8908658217542,999.4402208266171,40.2869155,-106.8563551,2025-05-13 20:40:57,CC2435009_20250513_204057
1.05,1.071078244072322,13.692869903015621,334.7903595519963,432.6253911782124,0.206761674375964,1461.5595459312638,999.4544725462465,40.2869155,-106.8563551,2025-05-13 20:40:57,CC2435009_20250513_204057
1.35,1.377093251452113,13.607963240687194,334.1076505693055,432.6926656120576,0.20675654604088886,1461.256839778871,999.4673525144464,40.2869155,-106.8563551,2025-05-13 20:40:57,CC2435009_20250513_204057
1.65,1.6831055546296132,13.579127347020489,333.63218811358746,432.3998636782984,0.20659996606487277,1461.1568987618755,999.4725170442856,40.2869155,-106.8563551,2025-05-13 20:40:57,CC2435009_20250513_204057
1.95,1.9891164696492787,13.556846371250572,333.2236343495712,432.1199290277475,0.2064525376091881,1461.080693646608,999.4768006108151,40.2869155,-106.8563551,2025-05-13 20:40:57,CC2435009_20250513_204057
